X2D1	X2D2	X2D3	X2D4	X3Y1	X3Y2	X3Y3	X3Y4	X3O1	X3O2	X3O3	X3O4	X2A	X2B	X2C	X3A	X3B	X3C	Gene	Peptide_Number	X2D_vs_2Dxeno_FC	X2D_vs_2Dxeno_pval	X2D_vs_2Dxeno_qval	X3D_vs_3Dxeno_FC	X3D_vs_3Dxeno_pval	X3D_vs_3Dxeno_qval
18.585881298495	16.9245166280565	18.0298899454812	16.9746126736	17.8811686120632	17.9523750328988	17.5029750158693	17.4796326149927	18.1075643620246	17.5096545151533	18.2143851823192	17.7217647981507	18.72536988121	17.9194188276824	17.8928553179989	18.1311299278578	17.9740858708194	17.107139009158	ABCB10_HUMAN	2	-0.611395745038994	0.107506639493245	0.192582382400494	0.144245915292651	0.683387172590919	0.781646634036421
20.7260507837252	20.347804378148	20.4116481618975	20.0935314448674	20.6336520230335	20.6063545384324	20.5743649002457	20.3184081305094	20.4961718230734	20.2857711513999	20.296378030981	20.2811580618341	19.5721078123312	19.1634444038627	19.6911400124038	19.6748069186906	19.3285394508121	19.6039364180664	ABCC1_HUMAN	17	0.871926469039938	3.45562042752773e-05	0.000375936788519855	0.800443548148902	3.38748504485494e-05	0.000515019733148666
17.7714891028712	17.2189900096264	17.5807191849993	17.181580180692	17.7211359647343	18.5100141151798	17.7588406676971	17.7073621458244	17.6632921512651	17.5038353697148	17.7193549402024	17.6699115855262	16.368247086305	15.3616541960539	NA	16.5198668061574	NA	15.5773945405529	ABCC4_HUMAN	2	1.57324397836776	0.000191234310441168	0.00138907239215269	1.59046783832194	0.00014023767444077	0.00148496115268949
20.5338104064876	19.9948097689646	20.4615403446013	19.7733607185902	20.3983977945317	20.594082695578	20.3491441580757	20.2187765024064	20.466649464186	20.4469140174421	20.601454330528	20.3613593080922	20.3908488490301	20.29209006546	20.7031905024166	20.4824709884841	20.0109154747136	20.2131575817479	ABCD1_HUMAN	9	-0.251571114355586	0.15324982174564	0.25443742181811	0.233579598413569	0.178502588757956	0.297192465210224
19.6976493399283	19.0776608989366	19.5409387205171	18.6709572427292	19.4144826750222	19.5034849449054	19.304066050284	19.2642240161169	19.552384308558	19.3419499895188	19.704612505252	19.5081778492311	19.0809604040062	18.7538574175906	18.9302736865463	19.0478220724893	18.9798135138313	18.8925632601631	ABCD3_HUMAN	14	0.350304339192295	0.0518313381086335	0.109184936378266	0.553381547645424	0.00240223256756773	0.0112552981164801
21.144277363048	20.9477138212606	20.9330194960914	20.7023717275084	20.9715092761938	20.7443279504705	20.8872990192587	20.7847955725304	20.9915438418705	20.8909008549941	20.7664593006052	20.7084968162281	20.9774927757852	20.9022091705632	20.8171373177302	21.0365883244439	20.8951046228283	20.9728372613673	ABCE1_HUMAN	20	0.0380334935251549	0.709516386090973	0.7949592069062	-0.130510824902385	0.194954866848747	0.315865331701557
20.2957286939786	20.2383984563035	20.5164930415873	20.1372696857106	18.9571045488763	20.0672576682922	19.3947326941868	20.0589969365063	19.9743847341166	19.9271012879732	20.0293373468584	19.9689934060569	20.2779321379614	20.4745310010033	20.0147343974909	20.2591699612776	20.4258585849278	20.2814653138586	ABCF1_HUMAN	28	0.017982344409972	0.915458301268511	0.943373444105635	-0.347210426270083	0.0425127695390739	0.0994469056719131
20.1945467318416	20.3457026694763	20.1944451747715	20.0836717945452	20.0308392981845	20.0209050208623	19.964717729047	19.758475489765	19.868465616778	19.7113644875801	19.5587058256654	19.508046460053	19.8870750796058	20.0224664556715	20.3220692607281	19.8997958202114	19.9388389827148	20.0118396721905	ABCF2_HUMAN	16	0.14902021192884	0.208455614348499	0.321974392988849	-0.299860737565604	0.0147464644291897	0.0442314470009233
21.1552827922864	20.8858064464145	20.7101317410559	20.7998826830626	21.15572316791	20.9545435403466	20.8540795854293	20.6417355454444	20.9704375191388	20.6994170612094	20.5927323428529	20.4439887105719	20.7391723817125	20.7537074370601	20.9846795555495	20.7794159546982	20.9715674190179	20.6902346177284	ABCF3_HUMAN	2	0.0469446704213699	0.737966456217847	0.817579670745883	-0.153968871908922	0.285719316476433	0.417239516705548
20.6752234640309	20.0093757917237	20.2444978604119	19.7949397368092	20.9426838659721	20.3689018942429	20.8807319244609	19.5531698220007	NA	19.2787978830989	18.7772130670212	19.0158151184725	NA	NA	NA	NA	NA	NA	ABCG2_HUMAN	2	NA	NA	NA	NA	NA	NA
20.5917318069205	20.2472785286881	20.4325639849634	20.3277510455879	20.9165374746357	20.6341725239475	20.5482242130687	20.6635341377824	20.9135575959797	20.9045760386423	20.7610867630234	20.7763516082409	20.5765448225807	20.4920233430398	20.3120737831907	20.6099246284294	20.7493098157238	20.4678993456336	ABHD10_HUMAN	14	-0.0707682414889289	0.510964450392735	0.627424225597303	0.229848404875985	0.0423430710591943	0.0992448271505464
20.055517222797	19.9573555709005	20.1003147110862	19.9525359304342	20.3440606828287	20.3477155220217	20.1653310927324	20.2930346805895	20.5119415936201	20.3932857404643	20.5884820786633	20.4490544243548	20.084259452255	21.4195152347794	20.8923425285239	20.7873150890086	20.6147786450828	20.5999186529895	ABHD11_HUMAN	14	-0.84943914776927	4.90492235349386e-05	0.000482554439104905	-0.181646503084707	0.139202423000857	0.247499830447419
20.4390109806874	19.7132170980069	20.0991848531116	19.2981941964854	20.2994717482965	20.5324758932716	20.2513416276772	20.3762330460829	20.3770327028415	20.144590650069	20.5431927923367	20.5001497143409	19.7280010920374	19.7921954589986	19.6698766895803	19.5268511718598	19.5162255042292	19.6217625161191	ABHD12_HUMAN	9	0.157794455991495	0.335198371261056	0.461224440964173	0.855551443503146	2.96642010228406e-05	0.000464966835111301
21.2676867134363	20.9462894414738	20.6475584913972	20.9107025244312	21.5906789696458	21.4593068490566	20.9922311546662	21.3495933369918	21.6801571909015	21.6291367208545	21.5953803255359	21.5976539635616	21.5534835916771	21.5060508009453	21.5787600679661	21.5136403135117	21.0884484729914	21.0495712069109	ABHD14B_HUMAN	9	-0.61419901050301	0.000365883329087334	0.00227901682908071	0.466827461976282	0.00541192184377023	0.0206290094382314
19.5723277998441	19.4407779521912	19.7728586942734	19.3293766603306	19.4036704528348	19.7442474587336	19.7170100965195	19.7416576716599	19.7227392878222	19.653371453804	19.9259749483644	19.8496776291922	19.906748706627	19.6480168207552	19.7544064508143	19.802929711784	19.9517952252797	19.8964450934327	ABHD16A_HUMAN	2	-0.253207370960073	0.0389313355237111	0.087918395151888	-0.0957825137031038	0.396270852877836	0.524654241167793
19.8584537555608	19.4927909890738	19.5289918446834	19.3450010286523	19.687575867167	19.7548848622548	19.3571560914102	19.618624075687	19.8714757499014	19.6883800718385	19.737130513445	19.7042984353295	19.4531216026572	NA	19.3339056849203	19.3096330078412	19.5792223832361	NA	ABHD17B_HUMAN	2	0.13418552493962	0.33352265287605	0.45918388932516	0.305893497089919	0.0329965598713589	0.0821037116381333
19.0156372042277	19.3290341058653	19.1866592261881	19.1569434073542	19.2970191530882	19.2998425522317	19.2840897099171	19.1196379535728	19.1279517836209	19.2121644338623	18.785263050598	18.8820441861164	19.2570533610571	18.8325869396095	18.201706928263	19.1458605328547	18.8055204234669	19.2946005076613	ABI1_HUMAN	4	0.373427993689705	0.0589154248398419	0.120953037208896	-0.0871896662893867	0.597439009369024	0.711877189208152
19.3322813604366	19.6508615496899	19.4463432725746	19.36067243654	19.671409760893	19.7835386321766	19.6003176573693	19.6245277523907	19.7552241921637	19.8570614370715	19.6506503493527	19.7026529444988	19.4410293050082	19.5957692146073	19.2932370032139	19.4411336888049	19.3092731674427	19.6149775787088	ABI2_HUMAN	1	-0.00258274674442514	0.979707597540714	0.98883853045573	0.286269085786227	0.0107850607065068	0.0352396697449704
20.3081625696423	20.1902014172247	20.1023889482746	20.4558327327453	20.4595648816812	20.5322269387833	20.2430095562106	20.1758485394675	20.1208659121781	19.7867191250824	19.7403744810916	19.9615296973986	18.4976012727554	17.5647136620377	17.9023835505784	18.6003361171137	18.1503540660409	18.923530893968	ABLIM1_HUMAN	29	2.31174547185263	4.89693833079844e-09	1.22810058664498e-06	1.32849941679447	4.05227139303147e-06	0.000119191809801203
19.1878398789234	19.1320748294548	18.9168497704767	18.9718455848218	19.1671889763	19.1614609389149	18.8758146432816	18.9792855545272	19.2623805388488	19.206195064547	19.2074485128996	19.201217094234	19.2079623607672	19.1369499307782	19.5920516911678	19.2080561917867	19.2389673804341	19.2446294443421	ABR_HUMAN	22	-0.218123304256254	0.0574769228140075	0.118613052060955	-0.0112407028886322	0.912389350048912	0.943421598896009
20.8723151098882	20.6967752040337	20.3864097269471	20.500019473188	21.2275671742944	21.2605757728362	20.663760964862	20.6209265624088	21.3625497163701	20.3460596678025	20.5861743625128	20.3747828620689	22.2775954210161	22.2502162168547	21.478339653974	21.9867573732013	22.3813332677065	22.2932108730878	ABRACL_HUMAN	3	-1.3881705521007	3.56638910339649e-05	0.000385526547252817	-1.59626232257795	8.49982025771384e-06	0.000191950917194343
20.2236448729594	20.381051270573	20.2523369738808	20.2813722844986	20.2704842395813	20.5476881968006	20.3852132357686	20.3938579505901	20.2620433827536	20.4289207205846	20.6440572001809	20.5379076484321	20.3061566024614	20.3080285790978	20.6370215195719	20.3455622215225	20.3794295537153	20.6301256299433	ABRAXAS2_HUMAN	5	-0.126313435154314	0.267048046369905	0.387024967872352	0.0175808198462354	0.873993223981407	0.917914417516289
21.4891257032223	21.3517410288675	21.6722544013231	21.2858345272883	21.1053516242844	21.0155817944702	21.1324903161331	20.7009510245512	20.7531481808765	20.5946763258624	20.2953508046696	20.1741832691375	20.9447270718834	20.943421975068	20.3473921232199	20.7868726243207	20.7386060635544	20.6635598414319	ABT1_HUMAN	1	0.669837562093601	0.000880474794733167	0.00446233063609112	-0.275339864632475	0.105048858515685	0.199743739356441
19.5551443887325	19.6477966397851	19.506085704649	19.9240199484534	19.9440045068167	20.1609718675382	19.759942331455	20.259622877131	20.2757060236766	20.307669704988	20.5786059254442	20.5528087372886	19.6662583460513	19.7508801200961	20.7214058050676	19.8837846000391	19.8616008365169	19.8205160003911	ACAA1_HUMAN	13	-0.254577045293048	0.198407893662635	0.309667085916297	0.573397118867014	0.00401601024344776	0.0164542466122344
21.1954266008421	21.0767372022222	21.34322383992	21.2111034043339	21.5488089996185	21.5320100659177	21.7108593547956	21.7027382842479	21.7944821702199	21.8926876534571	21.8346426866844	21.8576690330166	21.2204275208457	21.2660504579729	21.6704372772065	21.31750606171	21.3412105862168	21.3446672537447	ACAA2_HUMAN	12	-0.126235050533376	0.221226569594102	0.336679848008909	0.510409085287374	3.94117439487797e-05	0.000572551707060778
20.1770717803874	19.984083923608	19.5802957921725	20.066381636704	19.8741809765687	20.2740726626911	19.3489223163446	19.7537838451825	19.9381988968746	19.820329691989	20.060875017499	19.9517716020416	19.869257329854	19.6260449438402	19.9242300083264	19.7604060846083	19.7553840612383	19.9685253331293	ACACA_HUMAN	34	0.18414963537112	0.242205406929368	0.360433717682211	0.114688642442398	0.450272105133072	0.578002850473892
19.1877913038669	18.4764379971578	19.1875703030642	18.2378801238821	18.7532485263407	18.9050123380166	18.5098917391107	19.5108764058574	19.542687920582	19.7929404535107	19.9946788077267	19.9060728592087	19.5100176956105	18.554142973532	19.2388249123776	19.1100128028825	19.3695743479184	19.1526254724369	ACAD11_HUMAN	4	-0.340811268597	0.218352791044275	0.333503452278344	0.598357469177748	0.0348830257562523	0.0859449936548823
20.0043665998802	19.3046385554945	18.9839627057685	19.093283066497	20.2846330930852	20.069104059686	19.6943886025357	19.5764839090945	20.347892720254	19.6775856413483	19.6862040749294	19.3811460252048	20.8704464771861	20.0748905286174	19.6093286669418	20.4497259640778	19.9786286582729	19.727980558928	ACAD8_HUMAN;Acad8_MOUSE	2	-0.828395506890074	0.0160121964750414	0.0436488078967805	-0.278904611658784	0.375890105692759	0.506108040018649
20.0941336237186	19.5362906600529	19.843375091602	19.5588668761979	19.9971223955557	20.0621763098149	19.8828513390387	19.8155152019759	19.8685209102612	19.8819975690156	20.0046701070542	19.9450381793571	19.7601441511062	19.8226439688468	19.440365826758	19.8706801986478	19.922854025781	19.5976657271125	ACAD9_HUMAN	21	0.0426539940046343	0.748585018680574	0.826164804389341	0.127990040908266	0.325482575192274	0.459533176530722
20.9170491567006	20.6844151667631	20.705607817021	20.6039224008417	21.1209638008554	20.9355914479343	20.8477631176727	21.0226535242948	21.2399984687807	21.1333662253837	21.0758868961747	21.0956547885565	20.6995214614794	20.6242424088999	20.66108032524	20.7389592427881	20.6035868077389	20.6608324198689	ACADM_HUMAN	22	0.0456208504379784	0.599157611778982	0.704586875648284	0.464663539232438	4.63263681004602e-05	0.000641700999996201
19.308946307944	19.4065347522237	19.5768251235212	19.5103361282064	19.7801213804101	19.8427693689412	19.4576841957928	19.9301280697952	19.8402495523387	19.9029717107307	20.0270967008762	20.0866009300482	20.0438776148415	19.9189453702588	20.2607365454764	19.9018245029102	20.0225153540361	19.8916140238548	ACADS_HUMAN	2	-0.619501331709221	3.57400118847748e-05	0.000385526547252817	0.0255784298980469	0.815759420221462	0.87983106323116
19.8493031341734	19.6060489390577	19.7261676766001	19.552354544735	20.4323769889875	20.4265602915508	20.0636710520428	20.3351541841943	20.4827960984153	20.414996868364	20.3949005585373	20.4978330760308	20.140695349749	20.3618729589378	19.8946971694736	19.9887911100676	19.9202947491929	19.6473708133798	ACADSB_HUMAN	11	-0.452112837326304	0.00197863072654706	0.00824141207342374	0.590072283596137	0.000142270012496018	0.00149650465682898
20.9108626275326	20.422203907292	20.7670047776933	20.5685824934415	21.0725070052185	20.8408850930631	20.9871862987576	21.1100692994213	20.9897206374597	21.1688598080004	21.3143011433054	21.239400111573	21.5226218618539	21.5856071254968	21.6536337674043	21.6718113200645	21.7896631055974	21.5752319113796	ACADVL_HUMAN	23	-0.919775909101918	4.58209635413294e-07	1.77509667702792e-05	-0.500831687262544	0.000336011819897193	0.00277486364265186
19.234969979447	19.2942652309732	19.3164136645921	19.2360526091063	19.3754789607877	19.4493072617951	19.3237875512119	19.3279469643403	19.3950902904356	19.5550949749768	19.5219098676552	19.5634487639414	19.5261194398356	19.7411913151359	19.6314723704316	19.6940865812179	19.8600756562884	19.8234655972059	ACAP2_HUMAN	17	-0.361962053298165	0.000214361241950998	0.0015109930738114	-0.280202539794911	0.00178566381046203	0.00906321288229471
21.6187726170726	21.3015220333334	21.3394235935203	21.3835995622054	21.8894240624019	21.9217948752486	21.493743906421	21.7472728724365	22.0681484511203	21.8207567077475	21.908746863896	21.9545522801821	21.5618203013479	20.8243181818092	20.8594839662381	21.1947738032335	21.0364878646167	21.0101647797224	ACAT1_HUMAN	30	0.422489480928942	0.0111779930425487	0.0327370232622891	0.857575593212257	1.33335356419152e-05	0.000271342861568392
21.8631236505044	21.6776434059092	21.5020798349234	22.0047294438262	22.130548030778	22.3536169704476	21.9157643592807	21.8151116424062	21.9357703648485	21.4198950966544	21.8059171034893	21.8112252115547	21.8629841521763	21.8693449939846	21.4815771650117	21.7063509876327	21.9395714214272	21.4968309755038	ACAT2_HUMAN	15	0.023925313399921	0.885514430664093	0.920113361809062	0.028950815948838	0.861708965729177	0.908215709289875
20.7168306076524	20.791983605744	20.8264886930387	20.828996279557	20.889909331528	20.898386131677	20.974338549047	21.0281342966656	21.012944546204	21.031507315799	20.9674658177915	21.0548010648091	20.7945610963097	21.1445799562543	20.956460639715	20.9103626931591	20.9481817822244	20.9563836197899	ACBD3_HUMAN	7	-0.169083107782149	0.060331884698708	0.122960406582268	0.0783703210930951	0.288690474057362	0.421173421753855
19.4839613806132	18.4226109639013	19.3189244922778	18.5533593032651	18.6090993623316	18.8629808356643	18.8690470543116	19.0808305366159	NA	19.191437598533	19.166071116146	19.33463991905	19.7069562974146	18.8526544670145	18.5315204381153	18.9585187319503	18.8668442439021	18.6819692664288	ACBD5_HUMAN	1	-0.00611681717670795	0.982442756876946	0.989503220570418	0.394938797149271	0.144982560126523	0.2548291770575
19.9289768595611	19.7125126714463	19.4849396854874	19.9712458698413	17.7476045356232	19.6201031397634	18.4436308964294	19.6182954234556	19.6469461549858	19.4785215173764	19.4613424382972	19.4825076803546	19.9026852667348	20.0464102526944	19.6655508289196	19.8420045264036	19.8518020849207	19.6572494872454	ACIN1_HUMAN	18	-0.095585081172175	0.679366195737512	0.769031023309365	-0.266355918436385	0.258742395294924	0.388449358462596
21.4366195074308	21.0905702548853	20.8685883787791	21.1679115609984	21.4547354693468	21.6096979331335	20.6773310501664	21.1496012580249	21.552292177788	21.1323045925542	21.1730485751703	21.2928405486154	21.0963507736523	21.2043595652884	21.4173796757415	21.2216935568887	21.2713945076396	21.1885827855283	ACLY_HUMAN	17	-0.104570418988345	0.533149162474876	0.648367052679832	0.058420944294714	0.724188460937544	0.812707964288129
20.3628550954962	20.3189117876255	20.0282442637874	20.3944168327512	20.6770258042981	20.8338081559848	20.5009014046121	20.5595799733593	20.9027711318179	20.6278355041924	20.6778490215227	20.6642133561525	20.6913409117073	20.2431046991824	20.6287720597511	20.4094023611742	20.3732079312162	20.2943811051849	ACO1_HUMAN	21	-0.264241605371318	0.0439569055031573	0.0964784222581966	0.35713566971963	0.00684789260940041	0.0247573659209355
20.6882533720064	20.4817444954607	20.8882114910309	20.6155983016988	20.9843242167335	20.8560930766003	20.8589590910508	21.3125830254776	21.4020954678088	21.6799080526861	21.4248649528018	21.5207926152756	21.5745243119557	21.7173072665562	21.750993993553	21.5699516315313	21.5306483496837	21.3040250328205	ACO2_HUMAN	16	-1.01599728240004	2.2974495402805e-07	1.11707623055476e-05	0.0387069341312561	0.745715883241233	0.828669818946939
21.2084948810093	20.7656857824002	21.1618656865819	20.9676287533363	21.4387468066233	21.5422690716147	21.2446050245669	21.6835560359947	21.8910962064608	21.7045015059475	21.6476330668291	21.6954983695086	22.246138183712	21.6663626490197	21.5026405844155	21.5399184482773	21.7714771602598	21.2851360071261	ACOT1_HUMAN	2	-0.726595869864436	0.000467711330313362	0.00277275720276312	0.202505081965412	0.222099281384614	0.345511941168032
20.9416521783853	20.8210277679931	21.0005922177262	20.9688039162824	21.2148056960237	21.0706326822323	21.0239156720361	21.225963652486	21.5007687693663	21.3937733677474	21.2887839053674	21.280526981214	20.8330938712826	20.6509531567695	20.2652743014889	20.6427924325389	20.7213735156689	20.6199235411384	ACOT13_HUMAN	5	0.316545336957764	0.0117009518249658	0.0339348968021679	0.704600092808373	2.91494227073468e-06	9.44877545581683e-05
19.7104429419319	19.3123060947554	19.6048500026715	19.585584909381	19.8843668298842	19.836096410734	19.7335491864564	19.9926731971609	20.3969843874742	20.109709945862	19.978660295456	20.150783699383	20.7934467061995	20.5657948855049	20.1500491140817	20.3862923782117	20.3658697382359	20.2359350518133	ACOT2_HUMAN	1	-0.958457956425522	7.21664410101508e-06	0.000115782185661067	-0.186700794542056	0.155636135695938	0.269185548671921
19.4930257094941	19.223754274062	19.1568212847278	19.423041000426	19.8852092886146	19.7756094770617	19.2439514488449	20.1002683628699	20.1828695605841	20.038258592192	20.012258974313	20.2188339904293	20.5852981718024	20.1795203805849	20.0065068862588	20.0135625791766	19.9977886730339	20.0535646695134	ACOT6_HUMAN	1	-0.900777012493524	2.68567124634082e-05	0.000309111678473769	0.0914166388049856	0.5244680304573	0.650465946155397
21.6796980077655	21.6002137869995	21.7744057011851	21.5799282120494	21.6499758111569	21.8192312916029	21.6496539421579	21.728917774414	21.694685993272	21.6533328137569	21.9239020315515	21.7620630516555	22.2589095164279	22.7493048890587	22.3364729420354	22.3662659532309	22.2027707410452	22.4231320550078	ACOT7_HUMAN	15	-0.744370904475656	4.3853329931905e-06	8.09264852798492e-05	-0.572226943868991	4.46698119944946e-05	0.000620558758465792
19.6096683252801	19.2840866507213	19.2669053798054	19.475890665934	19.8642774049744	19.6423482084177	19.1231325910153	19.6373296125313	20.0204526149337	19.7120634546285	19.8678277190823	19.8903164706266	19.2220038029803	19.2564560600146	19.5127893649777	19.3266069579831	19.6277372468498	19.7061774772082	ACOT8_HUMAN	3	0.0787213461110103	0.586693467126792	0.694557607666874	0.319157837470706	0.0391881241404668	0.0935528113874371
20.2394263507943	19.4283070214669	19.9000458221771	19.3840711814092	19.9482326561282	19.7765654710843	19.4403554473523	19.7315767363659	20.2899129289025	19.9442148128741	20.1041370908906	19.9462408082304	20.4220717298744	19.6076479861673	19.7811732322732	20.1941325113503	19.8241108870289	19.8038026903509	ACOT9_HUMAN	15	-0.193534816159822	0.376857818521577	0.502545694279973	0.130444380647741	0.534727466170105	0.658732258609242
18.8327127495771	18.6307686829317	18.773030852222	18.5904630911544	19.1826516747853	19.1369892630691	19.0935460302334	19.4006215339147	19.6095834875763	19.8330596130634	19.8476829573139	19.7704871819584	19.0482058649033	19.2015729806289	19.0900069812558	19.0884250617951	19.0587877756425	19.0342463382647	ACOX1_HUMAN	13	-0.406518098291349	0.000283472075521382	0.00188651458080919	0.710337581808193	5.8261909719483e-07	3.22940832073311e-05
19.3533256064482	19.0548110728045	19.1432484759663	18.9443538160905	19.3771674104533	19.5692088396221	19.1555071014116	19.4908400139857	19.7054864857444	19.8541564976054	19.9657150113824	19.8800481238926	19.4170162735032	19.4236206283612	19.8610037848915	19.530681533592	19.606659054007	19.6590296066765	ACOX3_HUMAN	4	-0.416839249885158	0.00456109071069633	0.0160277265755664	0.252561464897744	0.0546253531881342	0.120896334389902
20.3961209907594	20.5598201866149	20.4632975783263	20.537092411309	20.5500751875958	20.6122225628929	20.6054964056202	20.5192463174368	20.5630111247538	20.4825657107859	20.4859887959683	20.4806271995905	20.6274059565558	20.7658289749162	20.7793918465411	20.6778877663843	20.7309389685271	20.8501323542588	ACP1_HUMAN	6	-0.236762749702273	0.00400099148943309	0.0145643425875849	-0.24727295850982	0.00288439175310725	0.0129295641613886
19.2740007162654	18.9663428381488	19.3109683290696	19.1021954473893	19.3516560615226	19.4104887176922	19.3263336619603	19.3237001763974	19.5159780073511	19.2824416873678	19.1876291141346	19.2369418647093	19.3039920902181	19.2387936932271	18.4076812342957	19.2799638628796	19.0173074107979	18.9588819752753	ACP2_HUMAN	6	0.0659104896046414	0.686387290587858	0.775032094704062	0.220363252073062	0.139361091105645	0.2475651229286
